dataset_size,subset_size,coverage_threshold,#females,#questions,result
100000,280,50,50,475,True
100000,280,50,50,671,True
100000,280,50,50,353,True
100000,280,50,50,535,True
100000,280,50,50,453,True
100000,280,50,50,426,True
100000,280,50,50,545,True
100000,280,50,50,891,True
100000,280,50,50,423,True
100000,280,50,50,424,True
100000,280,50,50,355,True
100000,280,50,50,453,True
100000,280,50,50,487,True
100000,280,50,50,685,True
100000,280,50,50,363,True
100000,280,50,50,482,True
100000,280,50,50,705,True
100000,280,50,50,450,True
100000,280,50,50,524,True
100000,280,50,50,722,True
100000,280,50,50,451,True
100000,280,50,50,563,True
100000,280,50,50,547,True
100000,280,50,50,383,True
100000,281,50,50,535,True
100000,281,50,50,595,True
100000,281,50,50,560,True
100000,281,50,50,509,True
100000,281,50,50,435,True
100000,281,50,50,463,True
100000,281,50,50,420,True
100000,281,50,50,610,True
100000,281,50,50,610,True
100000,281,50,50,490,True
100000,281,50,50,402,True
100000,281,50,50,425,True
100000,281,50,50,426,True
100000,281,50,50,395,True
100000,281,50,50,471,True
100000,281,50,50,552,True
100000,281,50,50,477,True
100000,281,50,50,508,True
100000,281,50,50,420,True
100000,281,50,50,354,True
100000,281,50,50,465,True
100000,281,50,50,601,True
100000,281,50,50,611,True
100000,281,50,50,421,True
100000,281,50,50,492,True
100000,281,50,50,498,True
100000,281,50,50,492,True
100000,281,50,50,628,True
100000,281,50,50,553,True
100000,281,50,50,501,True
100000,281,50,50,584,True
100000,281,50,50,467,True
100000,281,50,50,416,True
100000,281,50,50,431,True
100000,281,50,50,593,True
100000,281,50,50,485,True
100000,281,50,50,694,True
100000,281,50,50,676,True
100000,281,50,50,498,True
100000,281,50,50,657,True
100000,281,50,50,535,True
100000,281,50,50,518,True
100000,281,50,50,386,True
100000,281,50,50,462,True
100000,281,50,50,445,True
100000,281,50,50,536,True
100000,281,50,50,537,True
100000,281,50,50,668,True
100000,281,50,50,745,True
100000,281,50,50,576,True
100000,282,50,50,519,True
100000,282,50,50,409,True
100000,282,50,50,498,True
100000,282,50,50,543,True
100000,282,50,50,495,True
100000,282,50,50,575,True
100000,282,50,50,563,True
100000,282,50,50,477,True
100000,282,50,50,576,True
100000,282,50,50,558,True
100000,282,50,50,608,True
100000,282,50,50,680,True
100000,282,50,50,474,True
100000,282,50,50,648,True
100000,282,50,50,374,True
100000,282,50,50,634,True
100000,282,50,50,507,True
100000,282,50,50,417,True
100000,282,50,50,695,True
100000,282,50,50,632,True
100000,282,50,50,621,True
100000,282,50,50,934,True
100000,282,50,50,618,True
100000,282,50,50,406,True
100000,282,50,50,531,True
100000,282,50,50,746,True
100000,282,50,50,633,True
100000,282,50,50,614,True
100000,282,50,50,345,True
100000,282,50,50,630,True
100000,282,50,50,838,True
100000,282,50,50,483,True
100000,282,50,50,507,True
100000,282,50,50,571,True
100000,282,50,50,350,True
100000,282,50,50,787,True
100000,282,50,50,567,True
100000,282,50,50,619,True
100000,282,50,50,494,True
100000,282,50,50,475,True
100000,282,50,50,515,True
100000,282,50,50,537,True
100000,282,50,50,528,True
100000,282,50,50,454,True
100000,282,50,50,782,True
100000,282,50,50,489,True
100000,282,50,50,574,True
100000,282,50,50,462,True
100000,282,50,50,644,True
100000,282,50,50,436,True
100000,283,50,50,624,True
100000,283,50,50,493,True
100000,283,50,50,611,True
100000,283,50,50,460,True
100000,283,50,50,486,True
100000,283,50,50,830,True
100000,283,50,50,478,True
100000,283,50,50,413,True
100000,283,50,50,640,True
100000,283,50,50,399,True
100000,283,50,50,744,True
100000,283,50,50,635,True
100000,283,50,50,485,True
100000,283,50,50,532,True
100000,283,50,50,628,True
100000,283,50,50,624,True
100000,283,50,50,347,True
100000,283,50,50,343,True
100000,283,50,50,757,True
100000,283,50,50,468,True
100000,283,50,50,514,True
100000,283,50,50,514,True
100000,283,50,50,495,True
100000,283,50,50,759,True
100000,283,50,50,572,True
100000,283,50,50,456,True
100000,283,50,50,942,True
100000,283,50,50,633,True
100000,283,50,50,563,True
100000,283,50,50,472,True
100000,283,50,50,499,True
100000,283,50,50,477,True
100000,283,50,50,660,True
100000,283,50,50,465,True
100000,283,50,50,552,True
100000,283,50,50,451,True
100000,283,50,50,356,True
100000,283,50,50,672,True
100000,283,50,50,695,True
100000,283,50,50,583,True
100000,283,50,50,426,True
100000,283,50,50,405,True
100000,283,50,50,417,True
100000,283,50,50,471,True
100000,283,50,50,525,True
100000,283,50,50,523,True
100000,283,50,50,388,True
100000,283,50,50,512,True
100000,283,50,50,389,True
100000,283,50,50,343,True
100000,284,50,50,694,True
100000,284,50,50,611,True
100000,284,50,50,387,True
100000,284,50,50,379,True
100000,284,50,50,479,True
100000,284,50,50,484,True
100000,284,50,50,533,True
100000,284,50,50,671,True
100000,284,50,50,456,True
100000,284,50,50,496,True
100000,284,50,50,502,True
100000,284,50,50,553,True
100000,284,50,50,586,True
100000,284,50,50,672,True
100000,284,50,50,379,True
100000,284,50,50,670,True
100000,284,50,50,507,True
100000,284,50,50,772,True
100000,284,50,50,637,True
100000,284,50,50,640,True
100000,284,50,50,494,True
100000,284,50,50,382,True
100000,284,50,50,656,True
100000,284,50,50,829,True
100000,284,50,50,633,True
100000,284,50,50,361,True
100000,284,50,50,421,True
100000,284,50,50,549,True
100000,284,50,50,769,True
100000,284,50,50,529,True
100000,284,50,50,565,True
100000,284,50,50,411,True
100000,284,50,50,538,True
100000,284,50,50,669,True
100000,284,50,50,608,True
100000,284,50,50,405,True
100000,284,50,50,489,True
100000,284,50,50,510,True
100000,284,50,50,530,True
100000,284,50,50,441,True
100000,284,50,50,560,True
100000,284,50,50,787,True
100000,284,50,50,484,True
100000,284,50,50,487,True
100000,284,50,50,477,True
100000,284,50,50,679,True
100000,284,50,50,475,True
100000,284,50,50,549,True
100000,284,50,50,486,True
100000,284,50,50,511,True
100000,285,50,50,621,True
100000,285,50,50,467,True
100000,285,50,50,404,True
100000,285,50,50,575,True
100000,285,50,50,627,True
100000,285,50,50,559,True
100000,285,50,50,375,True
100000,285,50,50,677,True
100000,285,50,50,499,True
100000,285,50,50,412,True
100000,285,50,50,435,True
100000,285,50,50,468,True
100000,285,50,50,696,True
100000,285,50,50,575,True
100000,285,50,50,514,True
100000,285,50,50,538,True
100000,285,50,50,478,True
100000,285,50,50,425,True
100000,285,50,50,509,True
100000,285,50,50,347,True
100000,285,50,50,411,True
100000,285,50,50,652,True
100000,285,50,50,407,True
100000,285,50,50,613,True
100000,285,50,50,576,True
100000,285,50,50,446,True
100000,285,50,50,402,True
100000,285,50,50,633,True
100000,285,50,50,451,True
100000,285,50,50,469,True
100000,285,50,50,504,True
100000,285,50,50,559,True
100000,285,50,50,483,True
100000,285,50,50,477,True
100000,285,50,50,405,True
100000,285,50,50,496,True
100000,285,50,50,517,True
100000,285,50,50,485,True
100000,285,50,50,787,True
100000,285,50,50,447,True
100000,285,50,50,575,True
100000,285,50,50,574,True
100000,285,50,50,571,True
100000,285,50,50,388,True
100000,285,50,50,666,True
100000,285,50,50,857,True
100000,285,50,50,450,True
100000,285,50,50,534,True
100000,285,50,50,482,True
100000,285,50,50,470,True
100000,286,50,50,529,True
100000,286,50,50,551,True
100000,286,50,50,561,True
100000,286,50,50,616,True
100000,286,50,50,572,True
100000,286,50,50,457,True
100000,286,50,50,690,True
100000,286,50,50,412,True
100000,286,50,50,508,True
100000,286,50,50,699,True
100000,286,50,50,383,True
100000,286,50,50,398,True
100000,286,50,50,476,True
100000,286,50,50,536,True
100000,286,50,50,623,True
100000,286,50,50,615,True
100000,286,50,50,467,True
100000,286,50,50,382,True
100000,286,50,50,448,True
100000,286,50,50,417,True
100000,286,50,50,559,True
100000,286,50,50,632,True
100000,286,50,50,586,True
100000,286,50,50,540,True
100000,286,50,50,497,True
100000,286,50,50,648,True
100000,286,50,50,417,True
100000,286,50,50,684,True
100000,286,50,50,692,True
100000,286,50,50,536,True
100000,286,50,50,373,True
100000,286,50,50,402,True
100000,286,50,50,543,True
100000,286,50,50,469,True
100000,286,50,50,430,True
100000,286,50,50,711,True
100000,286,50,50,504,True
100000,286,50,50,404,True
100000,286,50,50,513,True
100000,286,50,50,375,True
100000,286,50,50,698,True
100000,286,50,50,585,True
100000,286,50,50,469,True
100000,286,50,50,694,True
100000,286,50,50,754,True
100000,286,50,50,621,True
100000,286,50,50,751,True
100000,286,50,50,556,True
100000,286,50,50,587,True
100000,286,50,50,897,True
100000,287,50,50,412,True
100000,287,50,50,479,True
100000,287,50,50,580,True
100000,287,50,50,687,True
100000,287,50,50,418,True
100000,287,50,50,377,True
100000,287,50,50,479,True
100000,287,50,50,567,True
100000,287,50,50,620,True
100000,287,50,50,598,True
100000,287,50,50,438,True
100000,287,50,50,522,True
100000,287,50,50,476,True
100000,287,50,50,561,True
100000,287,50,50,406,True
100000,287,50,50,778,True
100000,287,50,50,703,True
100000,287,50,50,603,True
100000,287,50,50,516,True
100000,287,50,50,519,True
100000,287,50,50,581,True
100000,287,50,50,398,True
100000,287,50,50,482,True
100000,287,50,50,543,True
100000,287,50,50,738,True
100000,287,50,50,763,True
100000,287,50,50,474,True
100000,287,50,50,530,True
100000,287,50,50,695,True
100000,287,50,50,774,True
100000,287,50,50,730,True
100000,287,50,50,531,True
100000,287,50,50,456,True
100000,287,50,50,724,True
100000,287,50,50,656,True
100000,287,50,50,740,True
100000,287,50,50,544,True
100000,287,50,50,600,True
100000,287,50,50,455,True
100000,287,50,50,655,True
100000,287,50,50,835,True
100000,287,50,50,458,True
100000,287,50,50,497,True
100000,287,50,50,431,True
100000,287,50,50,567,True
100000,287,50,50,531,True
100000,287,50,50,623,True
100000,287,50,50,466,True
100000,287,50,50,484,True
100000,287,50,50,468,True
100000,288,50,50,601,True
100000,288,50,50,775,True
100000,288,50,50,682,True
100000,288,50,50,436,True
100000,288,50,50,416,True
100000,288,50,50,570,True
100000,288,50,50,477,True
100000,288,50,50,411,True
100000,288,50,50,406,True
100000,288,50,50,781,True
100000,288,50,50,931,True
100000,288,50,50,618,True
100000,288,50,50,723,True
100000,288,50,50,560,True
100000,288,50,50,337,True
100000,288,50,50,468,True
100000,288,50,50,447,True
100000,288,50,50,575,True
100000,288,50,50,576,True
100000,288,50,50,799,True
100000,288,50,50,708,True
100000,288,50,50,553,True
100000,288,50,50,456,True
100000,288,50,50,741,True
100000,288,50,50,548,True
100000,288,50,50,568,True
100000,288,50,50,633,True
100000,288,50,50,490,True
100000,288,50,50,358,True
100000,288,50,50,514,True
100000,288,50,50,597,True
100000,288,50,50,516,True
100000,288,50,50,558,True
100000,288,50,50,663,True
100000,288,50,50,495,True
100000,288,50,50,905,True
100000,288,50,50,623,True
100000,288,50,50,544,True
100000,288,50,50,434,True
100000,288,50,50,522,True
100000,288,50,50,492,True
100000,288,50,50,398,True
100000,288,50,50,432,True
100000,288,50,50,477,True
100000,288,50,50,559,True
100000,288,50,50,389,True
100000,288,50,50,533,True
100000,288,50,50,496,True
100000,288,50,50,693,True
100000,288,50,50,329,True
100000,289,50,50,566,True
100000,289,50,50,491,True
100000,289,50,50,773,True
100000,289,50,50,360,True
100000,289,50,50,393,True
100000,289,50,50,580,True
100000,289,50,50,408,True
100000,289,50,50,475,True
100000,289,50,50,418,True
100000,289,50,50,361,True
100000,289,50,50,473,True
100000,289,50,50,413,True
100000,289,50,50,587,True
100000,289,50,50,413,True
100000,289,50,50,767,True
100000,289,50,50,655,True
100000,289,50,50,421,True
100000,289,50,50,481,True
100000,289,50,50,400,True
100000,289,50,50,477,True
100000,289,50,50,433,True
100000,289,50,50,393,True
100000,289,50,50,558,True
100000,289,50,50,438,True
100000,289,50,50,517,True
100000,289,50,50,457,True
100000,289,50,50,487,True
100000,289,50,50,472,True
100000,289,50,50,571,True
100000,289,50,50,406,True
100000,289,50,50,402,True
100000,289,50,50,696,True
100000,289,50,50,508,True
100000,289,50,50,428,True
100000,289,50,50,844,True
100000,289,50,50,602,True
100000,289,50,50,444,True
100000,289,50,50,389,True
100000,289,50,50,795,True
100000,289,50,50,735,True
100000,289,50,50,374,True
100000,289,50,50,428,True
100000,289,50,50,471,True
100000,289,50,50,494,True
100000,289,50,50,515,True
100000,289,50,50,533,True
100000,289,50,50,474,True
100000,289,50,50,657,True
100000,289,50,50,486,True
100000,289,50,50,543,True
100000,290,50,50,668,True
100000,290,50,50,576,True
100000,290,50,50,468,True
100000,290,50,50,760,True
100000,290,50,50,547,True
100000,290,50,50,587,True
100000,290,50,50,542,True
100000,290,50,50,474,True
100000,290,50,50,516,True
100000,290,50,50,337,True
100000,290,50,50,619,True
100000,290,50,50,535,True
100000,290,50,50,901,True
100000,290,50,50,565,True
100000,290,50,50,426,True
100000,290,50,50,467,True
100000,290,50,50,465,True
100000,290,50,50,571,True
100000,290,50,50,559,True
100000,290,50,50,521,True
100000,290,50,50,452,True
100000,290,50,50,542,True
100000,290,50,50,446,True
100000,290,50,50,465,True
100000,290,50,50,405,True
100000,290,50,50,379,True
100000,290,50,50,636,True
100000,290,50,50,677,True
100000,290,50,50,506,True
100000,290,50,50,716,True
100000,290,50,50,453,True
100000,290,50,50,448,True
100000,290,50,50,789,True
100000,290,50,50,687,True
100000,290,50,50,871,True
100000,290,50,50,718,True
100000,290,50,50,600,True
100000,290,50,50,686,True
100000,290,50,50,633,True
100000,290,50,50,677,True
100000,290,50,50,583,True
100000,290,50,50,642,True
100000,290,50,50,701,True
100000,290,50,50,391,True
100000,290,50,50,483,True
100000,290,50,50,404,True
100000,290,50,50,620,True
100000,290,50,50,518,True
100000,290,50,50,374,True
100000,290,50,50,419,True
100000,291,50,50,540,True
100000,291,50,50,598,True
100000,291,50,50,419,True
100000,291,50,50,798,True
100000,291,50,50,571,True
100000,291,50,50,429,True
100000,291,50,50,571,True
100000,291,50,50,615,True
100000,291,50,50,475,True
100000,291,50,50,383,True
100000,291,50,50,485,True
100000,291,50,50,829,True
100000,291,50,50,548,True
100000,291,50,50,370,True
100000,291,50,50,509,True
100000,291,50,50,521,True
100000,291,50,50,458,True
100000,291,50,50,472,True
100000,291,50,50,448,True
100000,291,50,50,566,True
100000,291,50,50,695,True
100000,291,50,50,452,True
100000,291,50,50,627,True
100000,291,50,50,699,True
100000,291,50,50,497,True
100000,291,50,50,667,True
100000,291,50,50,380,True
100000,291,50,50,408,True
100000,291,50,50,578,True
100000,291,50,50,573,True
100000,291,50,50,490,True
100000,291,50,50,331,True
100000,291,50,50,514,True
100000,291,50,50,564,True
100000,291,50,50,580,True
100000,291,50,50,687,True
100000,291,50,50,599,True
100000,291,50,50,575,True
100000,291,50,50,444,True
100000,291,50,50,439,True
100000,291,50,50,726,True
100000,291,50,50,670,True
100000,291,50,50,561,True
100000,291,50,50,892,True
100000,291,50,50,467,True
100000,291,50,50,615,True
100000,291,50,50,528,True
100000,291,50,50,735,True
100000,291,50,50,596,True
100000,291,50,50,436,True
100000,292,50,50,481,True
100000,292,50,50,394,True
100000,292,50,50,818,True
100000,292,50,50,480,True
100000,292,50,50,493,True
100000,292,50,50,774,True
100000,292,50,50,351,True
100000,292,50,50,589,True
100000,292,50,50,690,True
100000,292,50,50,477,True
100000,292,50,50,645,True
100000,292,50,50,494,True
100000,292,50,50,369,True
100000,292,50,50,371,True
100000,292,50,50,377,True
100000,292,50,50,418,True
100000,292,50,50,427,True
100000,292,50,50,428,True
100000,292,50,50,437,True
100000,292,50,50,441,True
100000,292,50,50,542,True
100000,292,50,50,434,True
100000,292,50,50,424,True
100000,292,50,50,668,True
100000,292,50,50,542,True
100000,292,50,50,716,True
100000,292,50,50,576,True
100000,292,50,50,526,True
100000,292,50,50,624,True
100000,292,50,50,461,True
100000,292,50,50,392,True
100000,292,50,50,363,True
100000,292,50,50,440,True
100000,292,50,50,581,True
100000,292,50,50,603,True
100000,292,50,50,833,True
100000,292,50,50,484,True
100000,292,50,50,521,True
100000,292,50,50,585,True
100000,292,50,50,454,True
100000,292,50,50,452,True
100000,292,50,50,577,True
100000,292,50,50,573,True
100000,292,50,50,334,True
100000,292,50,50,354,True
100000,292,50,50,552,True
100000,292,50,50,501,True
100000,292,50,50,550,True
100000,292,50,50,426,True
100000,292,50,50,702,True
100000,293,50,50,341,True
100000,293,50,50,449,True
100000,293,50,50,435,True
100000,293,50,50,543,True
100000,293,50,50,817,True
100000,293,50,50,508,True
100000,293,50,50,576,True
100000,293,50,50,489,True
100000,293,50,50,415,True
100000,293,50,50,495,True
100000,293,50,50,575,True
100000,293,50,50,455,True
100000,293,50,50,500,True
100000,293,50,50,580,True
100000,293,50,50,649,True
100000,293,50,50,853,True
100000,293,50,50,508,True
100000,293,50,50,390,True
100000,293,50,50,560,True
100000,293,50,50,335,True
100000,293,50,50,764,True
100000,293,50,50,448,True
100000,293,50,50,422,True
100000,293,50,50,516,True
100000,293,50,50,499,True
100000,293,50,50,569,True
100000,293,50,50,572,True
100000,293,50,50,610,True
100000,293,50,50,426,True
100000,293,50,50,421,True
100000,293,50,50,508,True
100000,293,50,50,484,True
100000,293,50,50,918,True
100000,293,50,50,432,True
100000,293,50,50,404,True
100000,293,50,50,391,True
100000,293,50,50,485,True
100000,293,50,50,522,True
100000,293,50,50,390,True
100000,293,50,50,434,True
100000,293,50,50,487,True
100000,293,50,50,354,True
100000,293,50,50,483,True
100000,293,50,50,898,True
100000,293,50,50,396,True
100000,293,50,50,874,True
100000,293,50,50,472,True
100000,293,50,50,740,True
100000,293,50,50,636,True
100000,293,50,50,620,True
100000,294,50,50,513,True
100000,294,50,50,420,True
100000,294,50,50,452,True
100000,294,50,50,482,True
100000,294,50,50,468,True
100000,294,50,50,393,True
100000,294,50,50,540,True
100000,294,50,50,591,True
100000,294,50,50,396,True
100000,294,50,50,628,True
100000,294,50,50,339,True
100000,294,50,50,702,True
100000,294,50,50,505,True
100000,294,50,50,475,True
100000,294,50,50,545,True
100000,294,50,50,721,True
100000,294,50,50,501,True
100000,294,50,50,485,True
100000,294,50,50,608,True
100000,294,50,50,560,True
100000,294,50,50,492,True
100000,294,50,50,480,True
100000,294,50,50,682,True
100000,294,50,50,696,True
100000,294,50,50,476,True
100000,294,50,50,530,True
100000,294,50,50,575,True
100000,294,50,50,493,True
100000,294,50,50,830,True
100000,294,50,50,480,True
100000,294,50,50,509,True
100000,294,50,50,682,True
100000,294,50,50,412,True
100000,294,50,50,538,True
100000,294,50,50,447,True
100000,294,50,50,428,True
100000,294,50,50,569,True
100000,294,50,50,527,True
100000,294,50,50,511,True
100000,294,50,50,932,True
100000,294,50,50,520,True
100000,294,50,50,618,True
100000,294,50,50,763,True
100000,294,50,50,583,True
100000,294,50,50,537,True
100000,294,50,50,374,True
100000,294,50,50,451,True
100000,294,50,50,467,True
100000,294,50,50,419,True
100000,294,50,50,590,True
100000,295,50,50,601,True
100000,295,50,50,402,True
100000,295,50,50,610,True
100000,295,50,50,557,True
100000,295,50,50,737,True
100000,295,50,50,854,True
100000,295,50,50,520,True
100000,295,50,50,570,True
100000,295,50,50,425,True
100000,295,50,50,735,True
100000,295,50,50,415,True
100000,295,50,50,577,True
100000,295,50,50,479,True
100000,295,50,50,470,True
100000,295,50,50,546,True
100000,295,50,50,476,True
100000,295,50,50,651,True
100000,295,50,50,386,True
100000,295,50,50,466,True
100000,295,50,50,457,True
100000,295,50,50,606,True
100000,295,50,50,555,True
100000,295,50,50,461,True
100000,295,50,50,443,True
100000,295,50,50,524,True
100000,295,50,50,804,True
100000,295,50,50,579,True
100000,295,50,50,585,True
100000,295,50,50,675,True
100000,295,50,50,497,True
100000,295,50,50,492,True
100000,295,50,50,636,True
100000,295,50,50,432,True
100000,295,50,50,740,True
100000,295,50,50,572,True
100000,295,50,50,473,True
100000,295,50,50,579,True
100000,295,50,50,690,True
100000,295,50,50,465,True
100000,295,50,50,729,True
100000,295,50,50,767,True
100000,295,50,50,530,True
100000,295,50,50,707,True
100000,295,50,50,430,True
100000,295,50,50,385,True
100000,295,50,50,543,True
100000,295,50,50,382,True
100000,295,50,50,578,True
100000,295,50,50,469,True
100000,295,50,50,339,True
100000,296,50,50,833,True
100000,296,50,50,390,True
100000,296,50,50,524,True
100000,296,50,50,699,True
100000,296,50,50,403,True
100000,296,50,50,455,True
100000,296,50,50,369,True
100000,296,50,50,818,True
100000,296,50,50,532,True
100000,296,50,50,433,True
100000,296,50,50,701,True
100000,296,50,50,403,True
100000,296,50,50,622,True
100000,296,50,50,461,True
100000,296,50,50,527,True
100000,296,50,50,454,True
100000,296,50,50,462,True
100000,296,50,50,411,True
100000,296,50,50,677,True
100000,296,50,50,581,True
100000,296,50,50,450,True
100000,296,50,50,411,True
100000,296,50,50,889,True
100000,296,50,50,455,True
100000,296,50,50,407,True
100000,296,50,50,499,True
100000,296,50,50,662,True
100000,296,50,50,539,True
100000,296,50,50,562,True
100000,296,50,50,780,True
100000,296,50,50,465,True
100000,296,50,50,556,True
100000,296,50,50,412,True
100000,296,50,50,607,True
100000,296,50,50,452,True
100000,296,50,50,499,True
100000,296,50,50,695,True
100000,296,50,50,469,True
100000,296,50,50,554,True
100000,296,50,50,541,True
100000,296,50,50,526,True
100000,296,50,50,378,True
100000,296,50,50,410,True
100000,296,50,50,537,True
100000,296,50,50,601,True
100000,296,50,50,618,True
100000,296,50,50,603,True
100000,296,50,50,490,True
100000,296,50,50,505,True
100000,296,50,50,541,True
100000,297,50,50,682,True
100000,297,50,50,488,True
100000,297,50,50,415,True
100000,297,50,50,356,True
100000,297,50,50,528,True
100000,297,50,50,486,True
100000,297,50,50,656,True
100000,297,50,50,570,True
100000,297,50,50,538,True
100000,297,50,50,614,True
100000,297,50,50,522,True
100000,297,50,50,706,True
100000,297,50,50,522,True
100000,297,50,50,661,True
100000,297,50,50,403,True
100000,297,50,50,343,True
100000,297,50,50,368,True
100000,297,50,50,462,True
100000,297,50,50,378,True
100000,297,50,50,669,True
100000,297,50,50,410,True
100000,297,50,50,650,True
100000,297,50,50,511,True
100000,297,50,50,332,True
100000,297,50,50,523,True
100000,297,50,50,337,True
100000,297,50,50,397,True
100000,297,50,50,474,True
100000,297,50,50,688,True
100000,297,50,50,447,True
100000,297,50,50,455,True
100000,297,50,50,629,True
100000,297,50,50,392,True
100000,297,50,50,529,True
100000,297,50,50,451,True
100000,297,50,50,439,True
100000,297,50,50,617,True
100000,297,50,50,646,True
100000,297,50,50,597,True
100000,297,50,50,468,True
100000,297,50,50,475,True
100000,297,50,50,677,True
100000,297,50,50,546,True
100000,297,50,50,498,True
100000,297,50,50,387,True
100000,297,50,50,391,True
100000,297,50,50,413,True
100000,297,50,50,429,True
100000,297,50,50,473,True
100000,297,50,50,611,True
100000,298,50,50,533,True
100000,298,50,50,577,True
100000,298,50,50,629,True
100000,298,50,50,471,True
100000,298,50,50,436,True
100000,298,50,50,502,True
100000,298,50,50,766,True
100000,298,50,50,480,True
100000,298,50,50,634,True
100000,298,50,50,541,True
100000,298,50,50,837,True
100000,298,50,50,465,True
100000,298,50,50,387,True
100000,298,50,50,532,True
100000,298,50,50,609,True
100000,298,50,50,403,True
100000,298,50,50,518,True
100000,298,50,50,500,True
100000,298,50,50,499,True
100000,298,50,50,474,True
100000,298,50,50,513,True
100000,298,50,50,361,True
100000,298,50,50,531,True
100000,298,50,50,708,True
100000,298,50,50,567,True
100000,298,50,50,641,True
100000,298,50,50,377,True
100000,298,50,50,574,True
100000,298,50,50,495,True
100000,298,50,50,522,True
100000,298,50,50,528,True
100000,298,50,50,628,True
100000,298,50,50,467,True
100000,298,50,50,484,True
100000,298,50,50,454,True
100000,298,50,50,788,True
100000,298,50,50,504,True
100000,298,50,50,638,True
100000,298,50,50,409,True
100000,298,50,50,470,True
100000,298,50,50,561,True
100000,298,50,50,417,True
100000,298,50,50,703,True
100000,298,50,50,545,True
100000,298,50,50,578,True
100000,298,50,50,391,True
100000,298,50,50,474,True
100000,298,50,50,560,True
100000,298,50,50,419,True
100000,298,50,50,507,True
100000,299,50,50,494,True
100000,299,50,50,526,True
100000,299,50,50,481,True
100000,299,50,50,628,True
100000,299,50,50,357,True
100000,299,50,50,515,True
100000,299,50,50,436,True
100000,299,50,50,444,True
100000,299,50,50,614,True
100000,299,50,50,638,True
100000,299,50,50,418,True
100000,299,50,50,581,True
100000,299,50,50,399,True
100000,299,50,50,511,True
100000,299,50,50,525,True
100000,299,50,50,634,True
100000,299,50,50,461,True
100000,299,50,50,444,True
100000,299,50,50,579,True
100000,299,50,50,449,True
100000,299,50,50,752,True
100000,299,50,50,865,True
100000,299,50,50,624,True
100000,299,50,50,368,True
100000,299,50,50,481,True
100000,299,50,50,490,True
100000,299,50,50,513,True
100000,299,50,50,334,True
100000,299,50,50,492,True
100000,299,50,50,444,True
100000,299,50,50,570,True
100000,299,50,50,771,True
100000,299,50,50,366,True
100000,299,50,50,644,True
100000,299,50,50,479,True
100000,299,50,50,613,True
100000,299,50,50,476,True
100000,299,50,50,527,True
100000,299,50,50,563,True
100000,299,50,50,351,True
100000,299,50,50,396,True
100000,299,50,50,424,True
100000,299,50,50,501,True
100000,299,50,50,470,True
100000,299,50,50,659,True
100000,299,50,50,440,True
100000,299,50,50,586,True
100000,299,50,50,505,True
100000,299,50,50,465,True
100000,299,50,50,723,True
100000,300,50,50,515,True
100000,300,50,50,613,True
100000,300,50,50,704,True
100000,300,50,50,385,True
100000,300,50,50,559,True
100000,300,50,50,458,True
100000,300,50,50,613,True
100000,300,50,50,836,True
100000,300,50,50,600,True
100000,300,50,50,515,True
100000,300,50,50,390,True
100000,300,50,50,659,True
100000,300,50,50,691,True
100000,300,50,50,469,True
100000,300,50,50,635,True
100000,300,50,50,873,True
100000,300,50,50,623,True
100000,300,50,50,520,True
100000,300,50,50,506,True
100000,300,50,50,391,True
100000,300,50,50,634,True
100000,300,50,50,514,True
100000,300,50,50,645,True
100000,300,50,50,507,True
100000,300,50,50,588,True
100000,300,50,50,782,True
100000,300,50,50,473,True
100000,300,50,50,410,True
100000,300,50,50,640,True
100000,300,50,50,416,True
100000,300,50,50,586,True
100000,300,50,50,799,True
100000,300,50,50,614,True
100000,300,50,50,486,True
100000,300,50,50,391,True
100000,300,50,50,527,True
100000,300,50,50,554,True
100000,300,50,50,667,True
100000,300,50,50,624,True
100000,300,50,50,481,True
100000,300,50,50,485,True
100000,300,50,50,497,True
100000,300,50,50,448,True
100000,300,50,50,385,True
100000,300,50,50,685,True
100000,300,50,50,440,True
100000,300,50,50,511,True
100000,300,50,50,553,True
100000,300,50,50,416,True
100000,300,50,50,507,True
100000,301,50,50,621,True
100000,301,50,50,330,True
100000,301,50,50,586,True
100000,301,50,50,661,True
100000,301,50,50,427,True
100000,301,50,50,449,True
100000,301,50,50,597,True
100000,301,50,50,431,True
100000,301,50,50,665,True
100000,301,50,50,840,True
100000,301,50,50,805,True
100000,301,50,50,780,True
100000,301,50,50,767,True
100000,301,50,50,582,True
100000,301,50,50,709,True
100000,301,50,50,902,True
100000,301,50,50,474,True
100000,301,50,50,528,True
100000,301,50,50,468,True
100000,301,50,50,658,True
100000,301,50,50,758,True
100000,301,50,50,729,True
100000,301,50,50,738,True
100000,301,50,50,389,True
100000,301,50,50,424,True
100000,301,50,50,681,True
100000,301,50,50,552,True
100000,301,50,50,782,True
100000,301,50,50,406,True
100000,301,50,50,466,True
100000,301,50,50,564,True
100000,301,50,50,491,True
100000,301,50,50,423,True
100000,301,50,50,477,True
100000,301,50,50,445,True
100000,301,50,50,624,True
100000,301,50,50,638,True
100000,301,50,50,550,True
100000,301,50,50,511,True
100000,301,50,50,331,True
100000,301,50,50,344,True
100000,301,50,50,536,True
100000,301,50,50,578,True
100000,301,50,50,481,True
100000,301,50,50,474,True
100000,301,50,50,638,True
100000,301,50,50,537,True
100000,301,50,50,449,True
100000,301,50,50,444,True
100000,301,50,50,638,True
